Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
3670,Kenneth,Garcia,49,Female,Address_3670,Denver,19458798523,kenneth.garcia@kag.com,Current,9472.17,06-04-2016,13-12-2023,3670,08-08-2023,Withdrawal,3971.74,5500.43,12,3670,47038.44,Auto,6.11,24,04-12-2022,Approved,3670,MasterCard,6153.97,3137.21,156.86,15-03-2023,03-04-2023,2980,3670,07-07-2023,Praise,Pending,31-01-2023,1
3671,Barbara,Mitchell,66,Other,Address_3671,Los Angeles,19458798524,barbara.mitchell@kag.com,Savings,5956.01,22-08-2003,25-12-2023,3671,31-10-2023,Withdrawal,1075.29,7031.3,84,3671,9963.37,Auto,3.79,36,03-06-2022,Closed,3671,MasterCard,5107.39,1446.6,72.33,03-04-2023,12-09-2023,2791,3671,23-05-2023,Complaint,Resolved,23-12-2023,1
3672,Andrew,Carter,18,Female,Address_3672,Columbus,19458798525,andrew.carter@kag.com,Current,2922.14,04-07-2011,09-12-2023,3672,18-09-2023,Withdrawal,3040.41,-118.27,22,3672,30664.4,Personal,5.64,48,13-05-2020,Closed,3672,MasterCard,2556.19,1132.99,56.65,25-06-2023,26-05-2023,4972,3672,12-03-2023,Suggestion,Pending,26-06-2023,1
3673,Kevin,Williams,51,Female,Address_3673,Albuquerque,19458798526,kevin.williams@kag.com,Current,5333.32,06-11-2015,16-05-2023,3673,21-01-2023,Withdrawal,3270.09,8603.41,23,3673,15487.06,Personal,1.51,48,10-03-2021,Closed,3673,AMEX,3790.59,623.38,31.17,25-09-2023,01-07-2023,2140,3673,28-11-2023,Praise,Pending,01-08-2023,1
3674,James,Martinez,38,Other,Address_3674,Albuquerque,19458798527,james.martinez@kag.com,Current,5441,02-06-2003,13-11-2023,3674,27-06-2023,Deposit,3492.93,1948.07,48,3674,10526.99,Personal,7.55,12,23-08-2020,Rejected,3674,Visa,4477.55,3408.31,170.42,20-07-2023,14-04-2023,9299,3674,08-03-2023,Praise,Pending,02-03-2023,1
3676,Joseph,Rivera,31,Male,Address_3676,Colorado Springs,19458798529,joseph.rivera@kag.com,Savings,9031.8,02-11-2017,18-07-2023,3676,12-03-2023,Transfer,3147.65,5884.15,26,3676,39523.44,Personal,5.31,24,01-03-2022,Approved,3676,Visa,6920.69,2155.32,107.77,30-08-2023,10-08-2023,2297,3676,29-10-2023,Complaint,Pending,09-01-2023,1
3677,Sandra,Sanchez,43,Female,Address_3677,Omaha,19458798530,sandra.sanchez@kag.com,Current,9629.68,18-10-2008,17-03-2023,3677,16-12-2023,Transfer,2911.71,6717.97,28,3677,20923.05,Mortgage,1.85,12,29-02-2020,Approved,3677,MasterCard,5870.04,841.78,42.09,22-11-2023,13-04-2023,9926,3677,19-05-2023,Complaint,Pending,04-09-2023,1
3678,Paul,Lee,39,Other,Address_3678,Omaha,19458798531,paul.lee@kag.com,Savings,7207.12,27-04-2000,24-12-2023,3678,04-04-2023,Deposit,4641.61,2565.51,55,3678,3894.12,Mortgage,7.4,48,23-10-2020,Approved,3678,AMEX,5590.57,3079.59,153.98,26-03-2023,28-12-2023,2274,3678,25-03-2023,Praise,Resolved,20-10-2023,1
3680,Ronald,Sanchez,50,Female,Address_3680,Fort Worth,19458798533,ronald.sanchez@kag.com,Savings,2326.83,24-02-2020,04-04-2023,3680,14-03-2023,Deposit,1771.15,555.68,69,3680,27077.5,Personal,5.1,48,05-03-2022,Approved,3680,Visa,3065.16,4282.35,214.12,17-10-2023,29-08-2023,7361,3680,03-07-2023,Suggestion,Resolved,06-02-2023,1
3681,Donald,Nguyen,30,Other,Address_3681,San Diego,19458798534,donald.nguyen@kag.com,Savings,4089.99,12-10-2000,26-11-2023,3681,04-06-2023,Withdrawal,1789.62,5879.61,2,3681,44767.61,Auto,1.75,48,19-05-2020,Closed,3681,Visa,4853.48,4926.64,246.33,16-01-2023,25-11-2023,1506,3681,07-06-2023,Suggestion,Pending,08-07-2023,1
3682,Matthew,Baker,49,Other,Address_3682,Charlotte,19458798535,matthew.baker@kag.com,Savings,4939.01,24-06-2022,18-01-2023,3682,15-09-2023,Withdrawal,407.24,5346.25,28,3682,33183.33,Mortgage,9.51,36,20-08-2022,Approved,3682,Visa,6079.69,4506.93,225.35,24-06-2023,20-04-2023,7708,3682,25-10-2023,Suggestion,Pending,18-05-2023,1
3683,Daniel,Sanchez,25,Male,Address_3683,Detroit,19458798536,daniel.sanchez@kag.com,Savings,1370.87,02-10-2002,21-06-2023,3683,16-08-2023,Deposit,4959.01,-3588.14,77,3683,35814.33,Auto,5.02,12,24-12-2022,Closed,3683,Visa,4309.46,4114.1,205.71,24-09-2023,22-09-2023,5340,3683,26-08-2023,Praise,Pending,26-02-2023,1
3684,Nancy,Davis,39,Female,Address_3684,Fort Worth,19458798537,nancy.davis@kag.com,Current,2638.4,20-06-2018,28-05-2023,3684,13-12-2023,Transfer,4454.92,-1816.52,79,3684,10928.93,Personal,1.72,48,26-09-2021,Approved,3684,AMEX,1469.03,4416.76,220.84,22-01-2023,25-10-2023,365,3684,08-02-2023,Suggestion,Pending,15-03-2023,1
3685,Donna,Jones,58,Other,Address_3685,Portland,19458798538,donna.jones@kag.com,Savings,9846.08,10-02-2010,02-01-2023,3685,24-06-2023,Transfer,224.91,9621.17,53,3685,36293.31,Personal,2.7,24,19-10-2021,Approved,3685,Visa,4857.12,268.98,13.45,02-01-2023,02-07-2023,6972,3685,02-08-2023,Praise,Pending,12-07-2023,1
3686,Betty,Anderson,37,Other,Address_3686,Seattle,19458798539,betty.anderson@kag.com,Savings,7591.23,30-07-2015,30-01-2023,3686,23-10-2023,Deposit,4310.28,3280.95,14,3686,25589.42,Mortgage,2.08,48,17-01-2021,Approved,3686,MasterCard,2251.26,3807.89,190.39,09-05-2023,24-10-2023,3873,3686,18-07-2023,Suggestion,Pending,17-03-2023,1
3687,Charles,Thomas,38,Other,Address_3687,Mesa,19458798540,charles.thomas@kag.com,Savings,4871.87,27-12-2013,21-06-2023,3687,05-08-2023,Deposit,700.74,4171.13,46,3687,41200.17,Auto,2.78,36,29-05-2020,Closed,3687,AMEX,8055.99,1848.01,92.4,20-10-2023,30-08-2023,7579,3687,08-10-2023,Suggestion,Resolved,28-12-2023,1
3688,Kevin,Smith,51,Other,Address_3688,Portland,19458798541,kevin.smith@kag.com,Savings,2337.72,13-07-2011,07-09-2023,3688,05-02-2023,Withdrawal,1202.85,1134.87,78,3688,11602.1,Auto,2.4,12,20-02-2022,Approved,3688,MasterCard,5549.35,941.82,47.09,25-12-2023,05-03-2023,285,3688,20-12-2023,Suggestion,Pending,11-07-2023,1
3689,Karen,Thomas,66,Female,Address_3689,Dallas,19458798542,karen.thomas@kag.com,Savings,5777.13,25-09-2019,16-02-2023,3689,23-12-2023,Transfer,3407.12,2370.01,67,3689,26228.26,Auto,9.31,48,10-02-2020,Rejected,3689,AMEX,9697.88,2161.87,108.09,31-01-2023,26-06-2023,382,3689,12-01-2023,Praise,Pending,04-10-2023,1
3690,Margaret,Torres,47,Female,Address_3690,Colorado Springs,19458798543,margaret.torres@kag.com,Savings,2395.56,04-10-2022,26-10-2023,3690,31-07-2023,Withdrawal,3653.77,-1258.21,74,3690,11264.38,Auto,2.88,60,05-01-2021,Approved,3690,AMEX,4297.3,576.49,28.82,13-05-2023,31-07-2023,5250,3690,08-06-2023,Complaint,Resolved,09-11-2023,1
3691,Andrew,Williams,23,Female,Address_3691,New York,19458798544,andrew.williams@kag.com,Current,2011.78,25-10-2017,11-01-2023,3691,30-05-2023,Deposit,2533.69,4545.47,70,3691,15009.91,Auto,4.98,60,07-04-2021,Approved,3691,MasterCard,3388.36,1340.73,67.04,21-12-2023,03-12-2023,3904,3691,14-02-2023,Praise,Pending,09-06-2023,1
3692,Brian,Campbell,52,Other,Address_3692,San Antonio,19458798545,brian.campbell@kag.com,Current,1028.19,18-01-2013,02-10-2023,3692,01-10-2023,Transfer,4839.04,-3810.85,20,3692,41778,Personal,7.57,48,18-04-2022,Approved,3692,AMEX,9978.3,2063.83,103.19,13-07-2023,22-04-2023,1684,3692,15-06-2023,Praise,Resolved,20-03-2023,1
3693,David,Walker,44,Male,Address_3693,Detroit,19458798546,david.walker@kag.com,Savings,3523.95,02-07-2009,04-01-2023,3693,25-04-2023,Withdrawal,2453.18,5977.13,35,3693,34701.92,Auto,7.09,12,17-12-2020,Approved,3693,Visa,3908.95,2936.91,146.85,07-07-2023,28-11-2023,3549,3693,13-07-2023,Suggestion,Pending,31-07-2023,1
3694,Donna,Gonzalez,37,Other,Address_3694,San Antonio,19458798547,donna.gonzalez@kag.com,Savings,5463.06,06-02-2007,15-06-2023,3694,22-07-2023,Transfer,1299.22,6762.28,48,3694,36695.91,Auto,9.61,36,02-05-2020,Approved,3694,MasterCard,4595.66,4671.63,233.58,20-02-2023,31-01-2023,3935,3694,15-08-2023,Complaint,Resolved,15-05-2023,1
3695,Ashley,Thomas,66,Female,Address_3695,San Antonio,19458798548,ashley.thomas@kag.com,Current,1677.34,15-04-2016,20-07-2023,3695,06-01-2023,Transfer,55.21,1732.55,43,3695,4358.33,Auto,9.69,24,05-12-2020,Approved,3695,AMEX,1087.88,368.88,18.44,22-01-2023,08-11-2023,1966,3695,27-03-2023,Praise,Resolved,25-04-2023,1
3696,Amanda,Nelson,55,Female,Address_3696,San Diego,19458798549,amanda.nelson@kag.com,Savings,2084.31,21-09-2017,11-06-2023,3696,19-11-2023,Deposit,4337.83,-2253.52,20,3696,36709.07,Mortgage,6.14,12,07-07-2021,Closed,3696,AMEX,2904.37,3104.62,155.23,08-11-2023,20-09-2023,7895,3696,21-05-2023,Praise,Resolved,14-04-2023,1
3697,Kimberly,Lee,57,Female,Address_3697,Indianapolis,19458798550,kimberly.lee@kag.com,Current,3972.28,11-08-2014,03-11-2023,3697,05-05-2023,Withdrawal,1982.59,1989.69,56,3697,25078.95,Personal,7.77,36,04-07-2021,Closed,3697,MasterCard,7980.79,383.28,19.16,27-03-2023,02-03-2023,2212,3697,20-06-2023,Praise,Resolved,28-04-2023,1
3698,Emily,Johnson,31,Male,Address_3698,Chicago,19458798551,emily.johnson@kag.com,Current,4946.36,03-09-2011,27-08-2023,3698,04-11-2023,Deposit,3914.86,1031.5,3,3698,23498.05,Mortgage,4.47,48,06-03-2020,Rejected,3698,MasterCard,7350.22,2966.46,148.32,07-06-2023,17-10-2023,5082,3698,23-07-2023,Praise,Pending,02-04-2023,1
3699,Michael,Clark,27,Male,Address_3699,Jacksonville,19458798552,michael.clark@kag.com,Current,7646.6,23-01-2007,14-04-2023,3699,17-07-2023,Withdrawal,3871.53,11518.13,68,3699,21218.72,Mortgage,4.86,24,23-12-2022,Rejected,3699,Visa,4608.77,3018.34,150.92,05-08-2023,17-06-2023,8293,3699,24-09-2023,Suggestion,Pending,03-01-2023,1
3700,Michael,Nguyen,69,Female,Address_3700,San Antonio,19458798553,michael.nguyen@kag.com,Savings,5709.62,17-07-2000,05-12-2023,3700,26-07-2023,Deposit,227.4,5937.02,11,3700,42737.95,Mortgage,1.94,12,01-09-2022,Closed,3700,Visa,9265.39,1948.77,97.44,21-12-2023,31-10-2023,9539,3700,30-05-2023,Complaint,Resolved,28-06-2023,1
3702,Amanda,Nguyen,32,Female,Address_3702,Atlanta,19458798555,amanda.nguyen@kag.com,Current,6992.48,05-02-2001,12-08-2023,3702,07-03-2023,Deposit,1452.85,5539.63,61,3702,40891.62,Mortgage,3.44,24,10-10-2021,Approved,3702,Visa,6660.9,4105.24,205.26,04-08-2023,29-11-2023,8325,3702,29-10-2023,Suggestion,Pending,02-05-2023,1
3703,Joseph,Rivera,57,Female,Address_3703,Milwaukee,19458798556,joseph.rivera@kag.com,Savings,4564.73,29-05-2010,28-02-2023,3703,27-07-2023,Withdrawal,4207.74,8772.47,95,3703,46487.87,Personal,1.72,48,08-07-2021,Closed,3703,Visa,8231.68,1685.27,84.26,07-12-2023,18-02-2023,9000,3703,29-08-2023,Complaint,Resolved,19-04-2023,1
3704,Kenneth,Harris,60,Male,Address_3704,El Paso,19458798557,kenneth.harris@kag.com,Savings,3497.02,17-01-2000,30-12-2023,3704,05-10-2023,Deposit,2465.94,1031.08,58,3704,9243.7,Auto,1.88,60,22-03-2021,Approved,3704,MasterCard,7330.75,298.89,14.94,04-02-2023,28-12-2023,5518,3704,25-10-2023,Complaint,Pending,03-10-2023,1
3705,Daniel,Hernandez,65,Male,Address_3705,Portland,19458798558,daniel.hernandez@kag.com,Current,8024.17,23-09-2012,08-08-2023,3705,23-04-2023,Transfer,2962.04,10986.21,29,3705,49980.2,Mortgage,7.5,60,12-09-2021,Rejected,3705,MasterCard,2343.78,265.03,13.25,16-10-2023,10-05-2023,8038,3705,28-08-2023,Complaint,Resolved,26-05-2023,1
3706,Michelle,Davis,20,Male,Address_3706,Washington,19458798559,michelle.davis@kag.com,Savings,8300.37,02-04-2008,27-12-2023,3706,19-05-2023,Deposit,515.84,8816.21,38,3706,49536.18,Personal,3.06,36,29-09-2022,Approved,3706,MasterCard,5303.26,437.69,21.88,11-04-2023,24-11-2023,6436,3706,18-01-2023,Complaint,Resolved,06-04-2023,1
3707,William,Davis,32,Male,Address_3707,Colorado Springs,19458798560,william.davis@kag.com,Savings,1624.42,10-11-2002,01-10-2023,3707,13-06-2023,Transfer,1902.65,-278.23,84,3707,31444.63,Mortgage,7.93,24,24-06-2022,Rejected,3707,MasterCard,6431.56,4329.04,216.45,28-02-2023,20-01-2023,6630,3707,16-07-2023,Complaint,Resolved,20-11-2023,1
3708,Deborah,Allen,62,Female,Address_3708,Portland,19458798561,deborah.allen@kag.com,Current,9538.36,03-03-2015,25-01-2023,3708,05-11-2023,Withdrawal,4854.76,4683.6,88,3708,14158.21,Auto,9.15,60,22-12-2020,Closed,3708,Visa,1458.33,2369.19,118.46,26-01-2023,27-05-2023,6720,3708,28-01-2023,Complaint,Pending,10-06-2023,1
3709,Emily,Miller,48,Other,Address_3709,Houston,19458798562,emily.miller@kag.com,Savings,9306.24,27-04-2014,26-07-2023,3709,28-11-2023,Transfer,4630.19,13936.43,87,3709,22051.63,Mortgage,4.07,48,09-06-2022,Approved,3709,AMEX,3209.55,4363.96,218.2,15-09-2023,06-05-2023,9369,3709,27-12-2023,Praise,Pending,01-07-2023,1
3710,Margaret,Nguyen,28,Female,Address_3710,Las Vegas,19458798563,margaret.nguyen@kag.com,Current,8721.69,12-01-2022,25-01-2023,3710,17-06-2023,Transfer,4971.06,3750.63,22,3710,9348.78,Personal,8.14,36,01-02-2020,Closed,3710,Visa,8050.3,3744.11,187.21,13-02-2023,30-03-2023,4145,3710,26-12-2023,Complaint,Resolved,30-04-2023,1
3711,Steven,Lee,63,Female,Address_3711,El Paso,19458798564,steven.lee@kag.com,Savings,4284.32,15-05-2020,25-03-2023,3711,04-02-2023,Transfer,2555.98,1728.34,86,3711,6889.91,Auto,4.86,60,27-12-2022,Rejected,3711,MasterCard,9596.02,70.29,3.51,23-08-2023,07-06-2023,4726,3711,06-09-2023,Praise,Pending,14-06-2023,1
3712,Nancy,Davis,56,Other,Address_3712,Denver,19458798565,nancy.davis@kag.com,Current,8437.57,16-03-2002,05-09-2023,3712,12-02-2023,Transfer,4093.19,4344.38,41,3712,35497.45,Auto,7.95,36,08-10-2021,Approved,3712,MasterCard,9823.1,1523.95,76.2,08-10-2023,03-10-2023,5661,3712,20-12-2023,Suggestion,Pending,22-02-2023,1
3713,Joshua,Lee,36,Female,Address_3713,Chicago,19458798566,joshua.lee@kag.com,Savings,6317.78,19-08-2010,05-09-2023,3713,28-10-2023,Transfer,2280.69,4037.09,84,3713,29412.46,Auto,3.76,24,07-04-2022,Rejected,3713,Visa,7462.78,2611.7,130.58,01-10-2023,14-10-2023,5281,3713,23-06-2023,Praise,Resolved,20-09-2023,1
3714,Kimberly,Martin,32,Other,Address_3714,Portland,19458798567,kimberly.martin@kag.com,Current,2133.41,05-09-2019,20-02-2023,3714,18-06-2023,Withdrawal,4707.59,6841,63,3714,28615.12,Auto,9.38,60,16-02-2021,Approved,3714,AMEX,7321.16,149.08,7.45,03-07-2023,03-08-2023,5871,3714,18-01-2023,Praise,Pending,02-09-2023,1
3715,Betty,Davis,55,Male,Address_3715,Chicago,19458798568,betty.davis@kag.com,Savings,7771.34,13-03-2007,10-01-2023,3715,16-11-2023,Withdrawal,4930.09,12701.43,38,3715,13140.28,Auto,9.88,60,23-12-2022,Approved,3715,AMEX,7356.01,4791.57,239.58,21-03-2023,17-08-2023,6189,3715,03-01-2023,Praise,Resolved,17-01-2023,1
3716,Paul,Rivera,37,Male,Address_3716,Louisville,19458798569,paul.rivera@kag.com,Current,4120.34,22-03-2020,26-06-2023,3716,28-09-2023,Withdrawal,4390.19,8510.53,50,3716,12510.41,Mortgage,4.48,12,23-05-2022,Rejected,3716,Visa,3666.5,4547.03,227.35,16-09-2023,19-05-2023,5698,3716,10-09-2023,Complaint,Pending,26-10-2023,1
3717,John,Walker,39,Male,Address_3717,San Francisco,19458798570,john.walker@kag.com,Savings,2992.43,21-12-2018,05-05-2023,3717,27-10-2023,Withdrawal,3109.6,6102.03,7,3717,49496.98,Personal,2.79,12,22-06-2020,Closed,3717,MasterCard,4699.03,1179.43,58.97,19-02-2023,16-09-2023,5371,3717,21-12-2023,Suggestion,Pending,05-09-2023,1
3718,Patricia,Roberts,24,Other,Address_3718,Milwaukee,19458798571,patricia.roberts@kag.com,Savings,8795.09,08-03-2005,15-06-2023,3718,11-02-2023,Withdrawal,4944.88,13739.97,24,3718,31809.92,Personal,7.17,24,01-04-2020,Approved,3718,AMEX,2613.95,1829.39,91.47,27-05-2023,11-11-2023,6329,3718,23-05-2023,Suggestion,Pending,08-01-2023,1
3719,Paul,Lewis,31,Female,Address_3719,Jacksonville,19458798572,paul.lewis@kag.com,Current,8636.55,09-12-2011,14-12-2023,3719,06-07-2023,Withdrawal,4918.88,3717.67,46,3719,41153.32,Personal,6.25,24,30-07-2020,Closed,3719,AMEX,5231.67,3633.93,181.7,22-04-2023,25-02-2023,5874,3719,30-01-2023,Suggestion,Pending,27-05-2023,1
3720,James,Mitchell,21,Male,Address_3720,Washington,19458798573,james.mitchell@kag.com,Savings,8657.3,17-11-2000,06-05-2023,3720,26-03-2023,Deposit,2380.64,11037.94,25,3720,19547.08,Mortgage,9.92,12,21-03-2021,Closed,3720,MasterCard,1365.57,86,4.3,25-12-2023,20-08-2023,3558,3720,20-02-2023,Suggestion,Resolved,28-01-2023,1
3721,James,Rodriguez,26,Male,Address_3721,Baltimore,19458798574,james.rodriguez@kag.com,Current,8609.28,21-06-2006,29-10-2023,3721,04-01-2023,Transfer,1525.82,7083.46,78,3721,42340.37,Personal,8.3,60,14-10-2022,Closed,3721,Visa,8460.18,1124.53,56.23,14-03-2023,24-02-2023,9580,3721,03-02-2023,Suggestion,Resolved,21-05-2023,1
3723,Sarah,Robinson,42,Male,Address_3723,Mesa,19458798576,sarah.robinson@kag.com,Savings,6207.51,02-01-2005,11-03-2023,3723,12-10-2023,Deposit,3388.29,2819.22,67,3723,18156.1,Auto,7.54,24,13-10-2020,Approved,3723,Visa,2243.32,1814.89,90.74,02-05-2023,13-05-2023,7196,3723,19-04-2023,Praise,Resolved,08-03-2023,1
3724,Christopher,Sanchez,64,Male,Address_3724,El Paso,19458798577,christopher.sanchez@kag.com,Current,9493.77,25-01-2016,11-01-2023,3724,19-09-2023,Withdrawal,183.64,9677.41,93,3724,36167.03,Auto,4.16,12,11-11-2021,Closed,3724,MasterCard,5363.56,552.09,27.6,23-06-2023,31-07-2023,7092,3724,09-10-2023,Suggestion,Resolved,14-03-2023,1
3725,Mark,Martinez,52,Other,Address_3725,Kansas City,19458798578,mark.martinez@kag.com,Savings,1380.48,20-10-2009,24-03-2023,3725,28-07-2023,Withdrawal,3821.5,5201.98,80,3725,46355.51,Auto,9.42,36,17-06-2021,Approved,3725,AMEX,4955.72,2774.48,138.72,03-08-2023,17-09-2023,8649,3725,15-07-2023,Complaint,Resolved,25-06-2023,1
3726,Elizabeth,Lewis,54,Female,Address_3726,Fort Worth,19458798579,elizabeth.lewis@kag.com,Current,8081.99,01-02-2007,09-06-2023,3726,12-09-2023,Deposit,266.09,7815.9,85,3726,11472.84,Personal,5.19,12,09-01-2020,Closed,3726,MasterCard,7711.97,4111.51,205.58,09-04-2023,30-11-2023,9616,3726,26-02-2023,Complaint,Resolved,19-06-2023,1
3727,Karen,Thomas,66,Other,Address_3727,Boston,19458798580,karen.thomas@kag.com,Savings,5310.05,24-05-2018,27-02-2023,3727,13-07-2023,Withdrawal,1334.21,6644.26,22,3727,27834,Personal,4.59,48,07-06-2020,Closed,3727,AMEX,5629.59,1155.81,57.79,20-09-2023,10-02-2023,542,3727,08-03-2023,Praise,Pending,22-05-2023,1
3728,Betty,Scott,44,Male,Address_3728,Oklahoma City,19458798581,betty.scott@kag.com,Current,9786.23,30-03-2004,07-12-2023,3728,22-03-2023,Transfer,2495.01,7291.22,85,3728,48365.87,Personal,2.75,60,23-05-2020,Rejected,3728,AMEX,5021.3,1113.01,55.65,22-11-2023,27-05-2023,8071,3728,29-01-2023,Suggestion,Pending,16-08-2023,1
3729,Andrew,Martin,45,Male,Address_3729,San Antonio,19458798582,andrew.martin@kag.com,Savings,6428.32,25-08-2000,20-03-2023,3729,03-04-2023,Transfer,496.19,5932.13,86,3729,41248.5,Personal,3.74,36,13-03-2022,Rejected,3729,Visa,2257.47,353.6,17.68,11-02-2023,08-10-2023,2141,3729,27-10-2023,Suggestion,Pending,02-08-2023,1
3730,Kevin,Hall,41,Female,Address_3730,Memphis,19458798583,kevin.hall@kag.com,Savings,1709.19,30-04-2000,04-07-2023,3730,19-05-2023,Deposit,191.13,1900.32,9,3730,31394.27,Auto,1.02,12,06-07-2022,Rejected,3730,MasterCard,3573.01,2771.41,138.57,29-01-2023,20-09-2023,9958,3730,04-02-2023,Suggestion,Resolved,26-01-2023,1
3731,Timothy,Torres,50,Male,Address_3731,Memphis,19458798584,timothy.torres@kag.com,Current,8173.36,26-01-2012,18-03-2023,3731,06-08-2023,Withdrawal,2404.21,5769.15,87,3731,4418.51,Mortgage,6.94,36,19-01-2022,Approved,3731,Visa,6289.92,2023.42,101.17,10-03-2023,25-05-2023,9692,3731,08-10-2023,Complaint,Resolved,11-11-2023,1
3732,Donald,Perez,50,Other,Address_3732,San Jose,19458798585,donald.perez@kag.com,Savings,6759.45,02-07-2000,12-03-2023,3732,01-09-2023,Transfer,4434.91,2324.54,49,3732,20909.84,Mortgage,6.45,48,27-04-2020,Closed,3732,AMEX,1366.49,3159.86,157.99,29-11-2023,07-07-2023,4086,3732,01-10-2023,Praise,Resolved,07-05-2023,1
3733,Anthony,Miller,33,Other,Address_3733,Chicago,19458798586,anthony.miller@kag.com,Savings,1574.39,01-09-2014,26-04-2023,3733,13-04-2023,Deposit,2047.49,3621.88,73,3733,32887.51,Personal,4.63,48,17-09-2022,Rejected,3733,AMEX,4002.91,173.58,8.68,08-09-2023,20-04-2023,6965,3733,07-11-2023,Complaint,Pending,20-08-2023,1
3734,William,Thompson,40,Female,Address_3734,Los Angeles,19458798587,william.thompson@kag.com,Current,189.02,28-11-2004,04-07-2023,3734,01-02-2023,Transfer,1009.39,1198.41,96,3734,21073.43,Auto,9.7,60,20-05-2020,Closed,3734,Visa,2289.25,3200.33,160.02,26-07-2023,25-06-2023,4300,3734,26-02-2023,Complaint,Pending,22-04-2023,1
3735,Ronald,Green,63,Female,Address_3735,Indianapolis,19458798588,ronald.green@kag.com,Savings,5482.11,25-11-2000,19-11-2023,3735,09-12-2023,Deposit,2047.67,3434.44,36,3735,49857.11,Auto,7.24,12,01-01-2022,Approved,3735,MasterCard,1684.81,4658.97,232.95,29-12-2023,27-04-2023,2842,3735,27-07-2023,Complaint,Pending,23-08-2023,1
3736,Ronald,Flores,28,Male,Address_3736,Baltimore,19458798589,ronald.flores@kag.com,Current,2490.74,18-06-2013,15-01-2023,3736,20-02-2023,Deposit,3615.95,-1125.21,5,3736,37916.25,Mortgage,3.18,12,11-05-2021,Approved,3736,MasterCard,4836.19,4109.16,205.46,29-11-2023,06-08-2023,566,3736,22-09-2023,Praise,Resolved,19-10-2023,1
3737,Donna,Lewis,63,Female,Address_3737,Kansas City,19458798590,donna.lewis@kag.com,Savings,8685.69,27-07-2003,06-12-2023,3737,26-08-2023,Transfer,216.4,8902.09,90,3737,10167.01,Auto,4.41,12,27-06-2020,Approved,3737,MasterCard,3749.6,1726.54,86.33,15-04-2023,31-08-2023,9515,3737,17-02-2023,Complaint,Resolved,25-04-2023,1
3738,Robert,Thomas,57,Female,Address_3738,Philadelphia,19458798591,robert.thomas@kag.com,Savings,2584.21,19-06-2020,03-01-2023,3738,09-02-2023,Withdrawal,163.42,2420.79,4,3738,25028.93,Personal,5.64,24,23-07-2022,Rejected,3738,Visa,6146.97,552.78,27.64,17-03-2023,03-01-2023,9545,3738,24-03-2023,Praise,Pending,04-06-2023,1
3739,Linda,Nguyen,36,Male,Address_3739,San Antonio,19458798592,linda.nguyen@kag.com,Current,6662.28,17-03-2020,27-02-2023,3739,14-09-2023,Deposit,2319.28,8981.56,24,3739,19814.64,Auto,5.91,60,11-03-2020,Approved,3739,Visa,2844.63,2692.28,134.61,03-10-2023,13-07-2023,6316,3739,27-02-2023,Complaint,Resolved,20-05-2023,1
3740,Kimberly,Ramirez,51,Male,Address_3740,Phoenix,19458798593,kimberly.ramirez@kag.com,Current,3516.79,26-12-2015,10-10-2023,3740,11-08-2023,Transfer,3386.7,130.09,41,3740,30098.32,Mortgage,3.48,48,20-05-2021,Rejected,3740,AMEX,1499.17,1418.98,70.95,25-11-2023,02-12-2023,3279,3740,25-11-2023,Praise,Pending,13-06-2023,1
3741,Deborah,Mitchell,40,Other,Address_3741,San Antonio,19458798594,deborah.mitchell@kag.com,Savings,3568.15,10-07-2007,07-07-2023,3741,06-01-2023,Transfer,3072.65,495.5,14,3741,22881.66,Mortgage,3.24,60,29-12-2021,Closed,3741,MasterCard,1316.04,53.87,2.69,01-08-2023,29-06-2023,4320,3741,01-12-2023,Suggestion,Resolved,24-02-2023,1
3742,Barbara,Nguyen,27,Other,Address_3742,Fresno,19458798595,barbara.nguyen@kag.com,Current,1899.97,04-04-2011,16-09-2023,3742,05-04-2023,Transfer,3192.73,5092.7,91,3742,12657.14,Personal,3.69,24,14-10-2022,Approved,3742,Visa,4885.99,2043.3,102.16,29-11-2023,23-07-2023,6681,3742,06-02-2023,Suggestion,Resolved,16-09-2023,1
